0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
-0.6179949678231669,0.5702238027059481,-0.3068090660591305,-0.9569056262669755,-0.3090390871330615,0.6827576421264507,0.31970748554111217,-0.3918311409242401,0.8811802481768758,-0.9807703864396058,-0.05483662169775583,0.06206781275411677,0.44780833935985753,-0.6421297607889476,0.6678576804331919,0.06180979621799665,-0.30032149932326746,0.45264266636828165,-0.292178031394132,-0.43481511433701736,-0.2813284409618617,-0.5948913092776944,0.36031193172762244,0.1391842134261696,-0.23247352047391368,-0.3948883845129474,0.2999406464044092,0.3045426047417019,0.06782344488929093
0.991760860397076,0.0028145486573833978,-0.6076056658849032,0.6353262072957286,-0.09721203577315496,-0.5962226252274907,-0.022194885530292696,0.7135264516640651,0.6113434814133774,-0.802000756845507,-0.44591988074863775,0.23138378712977392,0.5836431101974526,-0.7745317307280513,0.9091583559902823,-0.020607388411532312,0.9255087451513371,0.0397144348090428,-0.27615251407801367,0.8714358309487424,-0.3406404315292084,0.09294208318457686,-0.5877419757484554,0.42658569244917666,0.2841209027644376,0.12016201365069445,0.305760776765867,-0.8828245551006955,0.20561243587275868
0.5236782740553203,0.8135120768198361,-0.3867563159874994,-0.20008183284979908,0.4117865753846277,0.67806073327886,-0.4728879247228812,-0.9827477679708334,-0.3919212683849227,0.7888239588654511,-0.09395603591473356,0.003859550978377868,0.09080714914386734,-0.5957525512024777,0.5234503785030709,0.36778424830119105,-0.2877718076297531,-0.6645781866639435,0.5971422031869407,-0.8141953726060145,0.3150039345563953,0.41349330550998475,0.2632122269698107,0.22847744028655792,-0.33405332614395755,0.12177191909741336,0.38682948861146715,-0.40118148949269705,0.1994644289641423
0.25070558807187204,-0.6628770434350904,-0.03052629677621943,-0.5711135435797237,0.0022715866408746788,0.8079509610306783,0.11599080824270791,-0.6216581728992829,0.09611432094637085,0.7194537779060439,-0.02443286018593005,-0.08939941450791933,0.2243048632386393,-0.6069233834014589,-0.21762873465798593,0.6293746700586611,-0.01720212509790886,0.3723958527031488,0.6301937190373845,-0.1238352332354773,0.2803031038495971,-0.7491313936292618,0.3473380252595073,-0.18257562606947642,-0.089252913290502,0.017954639018711305,-0.19333544929159152,-0.20676515934138728,-0.12632802025535894
0.5084823974954198,0.6315971733046215,-0.7234911188719613,-0.8460357086633914,0.7902250961256807,0.41517412056529235,-0.8987776358955835,-0.7507572609873083,0.6728250391230803,-0.8415884485363352,0.06540768081183357,0.5092884072859956,-0.19329672225734584,-0.7221361547922571,0.9960091602108558,-0.6243436729386744,0.2587862966680843,0.9646586505194743,0.142999691206267,-0.984144531682857,-0.5930840754258249,0.2577192905047667,-0.5739995802019271,0.27551686599960656,0.06667903794212027,0.08850191203608948,-0.7590644806513285,0.48229422907219033,0.17534511212054826
-0.44630879972433424,-0.4384692520352018,-0.07388630799330409,0.9477187076914368,-0.07721723446267426,-0.39451278596460737,-0.30260262369176893,-0.735716946313153,0.5073668777463598,-0.41289984829290516,0.005264533624144363,-0.7982711523613786,-0.07934625961034758,-0.3457645678011023,0.7702030938223814,-0.3270819384115693,0.892737086288441,-0.917022467931963,-0.9865118173692606,0.7849130297255309,0.4011280469552039,-0.5346840228633767,-0.5017205026949323,-0.1818432342507419,-0.7671610029051166,-0.19200877729934196,0.4961246326632254,0.9730683794470907,-0.19195016576033597
-0.4588655377766637,-0.5153695242818732,-0.7181451297115322,-0.18397205974567776,0.4256923756921678,0.7716723951280438,-0.45229570454168533,0.7420746716529061,-0.9085711313023934,0.22594607678731848,0.0784275977135247,0.9401979713662185,-0.5937552608724035,-0.699076516399024,0.9732631383334467,-0.08475769852343218,0.2415899138164741,-0.696157502272355,0.4522953508320118,-0.08377479080085681,-0.634023682149387,-0.17104194355564029,0.04182181383281791,-0.4888746503179058,-0.497813217360092,-0.10116248099144065,0.1562821227074529,0.3746819156841994,-0.13852787196064065
-0.3298174771763094,-0.8256460900672893,-0.8563972782406242,-0.2985062368736342,0.47733258542912216,-0.6889473680764167,0.3517847321689578,0.8800161033040137,-0.11324381784528392,-0.513420127886087,-0.42370910895982994,-0.5654994159372193,0.3605555021862359,0.5720180021877772,-0.8365281168286858,-0.8631485695762084,0.25161385943395276,0.25003268130638845,-0.04012367921184845,-0.292836238865408,0.6215941557887539,-0.15101131451959016,0.01420613808313198,0.26803363243653155,0.15779511797221346,-0.19504752190875596,-0.7279505027188762,0.3611800785066428,0.18303173485596824
-0.8552547860472348,0.4161044384634558,-0.775711344154812,0.6106687962157618,0.7898477981912264,-0.2128131225418899,-0.5762952370423575,-0.8727675132676178,0.6228414893942191,-0.28381370889242885,-0.17321065166214922,0.3963017084365572,-0.1503001032064888,-0.773581852639365,0.8696091601009677,-0.1404439770445698,0.7195273884261495,-0.5694420396636108,-0.8410007559946819,0.860119902254044,-0.7713609425022314,-0.7224612794216752,0.03900181308962192,-0.4351929505947669,-0.2946191927221218,-0.6185956452320263,-0.35462080226138615,0.9141105726353302,0.05907617605956972
0.22551733928010642,-0.8878595341515056,-0.5220944360369009,0.5330491635705865,0.65340046972242,-0.508284311763473,-0.21152814686715593,-0.557988839191971,0.12044663570605851,-0.5062264222875348,-0.45937010031773884,0.04728711435885624,0.1804672425275764,0.18747652066861997,0.5817339648526869,-0.11158994304979575,-0.8087632720821252,-0.8179670835130666,0.9247246489180978,-0.898343770861245,0.22314222495491287,0.5688224080033324,-0.7683860793409587,-0.3703636355793327,-0.7827718095025098,-0.18375182448931393,0.3664816730801763,0.9880569543204507,-0.08309793638990981
0.9812557153947885,-0.27390812140200316,0.5690097492470951,0.9835805775227062,-0.7524274166226088,0.9555417393847723,0.20706894954128718,-0.5754324278956671,-0.5622187161270544,0.7227996758203639,0.28678040707674857,-0.4261588871829063,0.7299470586503582,-0.26847844500942464,0.5128285667999462,0.0955851769031677,-0.6204771126127235,0.2442776627057266,-0.7143490205477689,0.9814645962894806,-0.40487690773679796,-0.0004958689390055504,0.46025809691129527,-0.42400144720679545,0.056234385380873775,-0.07404903905455162,0.810337523183263,-0.7318505206913546,-0.523252255047548
-0.6625441019364144,0.6892422515509711,-0.021443518822425345,-0.6352279222189243,-0.627607582742103,0.1753122709346362,0.18665266993007323,-0.043062937552275526,0.03413928610173356,-0.5742906187338626,-0.3726230687672365,0.8614264336299604,-0.3119559859336638,-0.7009320108833683,-0.4712012242204031,0.3308693329281063,0.8878351785803376,0.14167718397721063,-0.6373555166113496,0.325057977125669,-0.3073956188325746,-0.5866765824638305,-0.23916363588374234,0.004162836542468407,-0.10997622005008845,0.02102865850212532,-0.3190530878635327,0.8608181444804344,-0.3709127167346229
-0.052174407304205195,-0.7779422260333066,-0.6306292888509342,0.5799886197527526,-0.19995294806420283,0.7352740699506131,-0.6626939201499151,0.7433650967718839,0.9188486835625884,-0.3300026071770177,-0.3453003928976395,0.37725476753701304,0.42998674667847325,-0.8095028917153009,0.861161142812729,-0.369918099002966,-0.44506838485103684,0.6150425877071224,0.06637241020715345,-0.6793798689742576,0.5486807574510608,-0.8845255693238825,-0.474653237293736,0.5401445647924079,-0.45008323790487226,-0.012991462449401192,0.5816710369003935,0.06388688226538863,-0.28096437540898433
0.02953149170156455,0.2532551654412567,-0.3650816650790536,-0.7660990216722494,-0.45492890246884854,-0.4733317109079749,0.7973479514701476,-0.5034734071609017,-0.14231227461120532,0.517221591709371,0.42436013594379407,-0.37562226569851553,-0.4335229586653968,-0.4143443681365082,0.559747518865888,-0.19010562360373706,0.26359672954511604,-0.6951179554223581,0.40122674622613297,0.334100023462911,-0.8891291691115228,-0.12678604538440874,0.5525934150279059,-0.8367092238234743,0.7837167552234485,-0.33367472194527914,-0.45440851103017055,0.881648674990269,-0.41545713713169885
-0.21866944494898877,0.578703219607406,-0.038704804857712105,-0.28382358024156007,-0.35091582557151524,-0.8602278937408354,0.2004332204697774,0.6809532429491956,-0.9084097985469697,0.1274438801139881,0.11309083934331343,0.21045701290554297,-0.08684337688455512,-0.2003652253010011,0.03273414107383421,-0.19067975909450907,0.1994789339466463,-0.460247449325192,0.8483346161131982,-0.08804022994330607,-0.15542960931339445,0.30323122011580583,0.6285196372828699,-0.478905521401636,0.1887738984613836,-0.1726302697857358,0.30579086924382626,-0.4382334123893805,0.028561120985265198
