0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
0.39370287133747306,0.8946464037697051,0.5402438796105273,0.9583282311633443,-0.4048971083675348,0.43178023356526407,-0.7730725979753088,0.003864085782714799,0.5665620063032903,0.8524163776107008,-0.1890311329007468,0.5986329508122794,-0.9559945959263831,0.8191976725063634,-0.7269890243885211,-0.25759587975053777,-0.022940945208646202,0.6022644357723599,-0.7849665781167494,0.15758615252291586,-0.11349726059329002,0.09098170903096281,0.000852415666880102,-0.18651308459619176,0.8081043686671026,-0.7609902152535377,0.7121842107797476,-0.6564236741270966,-0.7978092796090372,0.39794030968415206,-0.6983212069521649,0.5943404328097635,-0.6918094362421239,0.24784272524115813,-0.8379404889200166,-0.7331619811035064,-0.15911878780037414,-0.48068270547228664,-0.05073149669200783,0.8465264100035583,0.735861608121197,-0.6539499434807876,0.4206365245648247,-0.583495719927188,0.8607375672014541,-0.6157335477385537,0.40071343496978296,-0.7336263394427689,0.12841738362554334,-0.9600644799851918,-0.8985733569909875,0.57285954911854,0.635775750918806,-0.34298827684072264,-0.31816204024782246,0.6429527642452038,-0.4476762459047885,-0.24385186154729355,0.24242855745408565,-0.9341328030789098,-0.19052325602022457,-0.2667383832082335,0.18859069041634147,-0.9817071407736113,-0.5430835316468838,0.8927311289218696,0.7254453144932129,0.47483767976642577,-0.44008847195133316,-0.9266143618601741,-0.265045061734128,-0.1595194333859653,0.9412902280540703,-0.8722284232263207,-0.753910741528802,-0.8796834993296043,0.6695265783907378,0.8397301672811845,0.9035308437416694,0.597660357526093,-0.6180694126441817,-0.49359356242016217,-0.8517873554355027,-0.04528031757722295,-0.09601040189118426,-0.1641254420749918,-0.24115756901751295,-0.8278319615313583,-0.9605548631300505,0.6845387394686377,0.7455153586515784,0.787004494611419,0.3738401183373139,-0.7107298952949999,-0.618818521708624,-0.6575419246003014,-0.7108765702195143,-0.6349253424679586,-0.9231666429631948,0.887390279801926,-0.09937949345781272,0.7733735177202423,0.7386167807412671,-0.6921451919984458,0.25466793973416113,0.48083285632648987,-0.7632894730001252,-0.1574637348582153,-0.2956006579235928,-0.6458720629358976,0.03713843546734874,0.2255058131345269,-0.6061482945425554,-0.011507255225119861,-0.5472517641492602,0.41403288296071006,-0.18843905939593952
0.852257429352443,0.03199122833967216,-0.3021415482788026,-0.48208739543348056,0.8633431190392591,-0.28879160904646617,-0.11522423178903973,-0.9725815218574048,-0.9086113482975731,-0.10562955895493542,0.23471362985922095,-0.07547028022308977,0.3558695632436961,-0.6411009168016477,0.9927755222728636,-0.5141511554886957,-0.5533483250265485,0.11968078064097654,-0.45186561958731963,0.4322025323222807,-0.40785788198013173,0.7768603090235804,0.7781089193951387,-0.7722734791951447,0.6255840192593205,-0.8225110056137988,0.7600465569991472,0.37003339756770504,0.3291126255759347,-0.5614330971408403,0.25617148966282177,-0.15367858096842268,-0.10314026972221613,-0.5553474542733989,-0.2892958664127263,-0.8224520157140225,-0.6101966258429732,-0.18172034189015673,-0.19421129134094306,0.20610044862954213,-0.028911412881658993,0.2174013100634844,-0.552161078397694,-0.4017732760051935,-0.06019965016462203,0.7790638453794687,0.1642605741256442,0.7690293765592853,0.3738829956641352,-0.6960088494921992,-0.6841077753068106,-0.01181405679217562,0.7934673280664866,0.6538051515984713,0.11674708411403989,0.5910039839544103,-0.5118744137348372,0.800872203347559,-0.294892781905266,-0.6320618412496446,0.5318265470375518,-0.19007492346252586,-0.9560746612476874,-0.9110693401061172,0.06475880074080798,-0.1351117488671163,-0.5281881135997177,0.7818336267250701,-0.014074931702124704,-0.8033343536895179,-0.6258192412434369,0.6911864934775227,-0.07282519996638714,-0.8645690154812264,-0.027937102861746776,0.1523105419170594,-0.7184994365548745,-0.7289495726419379,-0.4176799478508948,-0.2899474592225253,-0.8641347205267524,-0.2523734700754403,-0.22360420015079607,0.9732999438406575,0.4703001624727696,0.0178957570669791,-0.6456619306734501,-0.42404530447975297,0.7639121179697725,-0.2593193117459289,0.599882576131767,-0.6138031251962988,-0.060800553487911246,0.9003286484360971,0.718889314815135,-0.4660013648668462,0.9031492270582193,-0.06312782223424018,0.6823115734533123,-0.15829402578048457,-0.11342321391268273,-0.7612950780988528,0.3889643188234786,0.9088180266252905,0.945329719253641,-0.904366204478255,0.028026691569724482,-0.28638529765895426,-0.5155239817135973,0.8566088210580289,-0.7518762285599192,-0.6160642055206904,0.560826272407501,-0.05450698393837583,0.4257256510291365,0.19039369936323092,-0.7351838145969212
0.4290414783334173,-0.3310477895544237,0.8585315922398831,0.4813796745838488,-0.07224792099627408,0.6403399347210912,-0.08530703409132046,0.18635850950369948,-0.7113546412168488,-0.5112001703449693,-0.29389390419516426,-0.9457369267140654,-0.5480630117307788,-0.6724671419271104,0.552680228602114,-0.23231823257964757,0.7835793219582838,0.5574735103930248,0.6162156092159803,-0.3020624443285216,0.051427843479606716,-0.10104563375196296,-0.029814802101223448,0.6778383532477041,-0.39541070464218286,0.002668394559501408,0.20091341937698082,-0.8449835382587032,-0.6197223288871245,0.19493117542961302,0.18542742781331256,0.1260814068314009,-0.8966867973514219,0.16786463950550123,-0.5523438737639907,-0.5324302278391535,0.5228801792941051,-0.1434792672251508,0.19493463597255367,0.8046312477459456,0.35150358681203087,0.7378117966520092,-0.04841008480079334,0.4702736040273918,0.5601367385995073,-0.9300588617768093,-0.8399058294158872,-0.8665969774184261,-0.8019120315175059,-0.38656386285566047,0.5043299583356227,-0.7979677437665571,-0.10956488046649682,0.46627308561491043,-0.18321835960810562,-0.8391830922468828,-0.8961050432871613,0.8415839297639172,0.3341252133570023,0.6391562738689749,-0.7258458621524453,-0.4428303604412298,0.9221947063436406,-0.5514857846011105,0.721436053819426,-0.4080256303500547,-0.7165181778449732,0.6335804841214943,0.01273381976863397,0.2543421330038842,0.594946243616117,-0.7736032817310277,-0.7987113876531557,-0.0935074401712388,0.09488295522283341,0.19921275394022664,0.5744535897720575,0.537138178509093,0.2871558393076963,0.7155330062996352,0.8399963840036415,0.7599434816085278,-0.11902451278444759,0.586830387715523,-0.15044106571543714,0.2332533406873556,-0.22037591360062514,-0.707003323156377,-0.17244164206807944,-0.11541903023968048,0.8031028878632647,-0.874953960243926,-0.3070280285826841,-0.4696408445253948,0.2640206363142976,-0.3225525511824474,0.12719807134947048,-0.2748399882093495,-0.13014640194985883,0.8233280023951581,-0.5637091940681291,-0.4259538555387634,-0.0992303589830783,-0.1032132745285077,0.00848787019289654,0.10619023823218021,-0.24271763546614578,0.09997702269308073,-0.5022739072822413,-0.24035753973212248,-0.27714401939016664,0.0497952575866043,-0.7520648468800153,0.805674574517331,-0.6797210385752446,-0.49745582435441804,-0.8947379378482125
-0.48362192326407705,0.38957005086734475,-0.2758513280782393,0.7153089647759217,0.3414566643729575,-0.9196093659892812,0.4951925705550133,0.2543970827290558,-0.7403354996976232,0.11189828370724708,0.12351619537435132,0.8001036050147965,0.5127528344309151,0.2967472359009591,0.055590371502020286,-0.5794697162842783,0.971940436134002,-0.0021639251116520875,0.8658946581735913,-0.14703586854570538,0.39633296256592954,0.16913331583242064,0.09055117353762832,0.5839195399225237,-0.6854577925025152,0.11869816041141434,0.2868702401600376,-0.5011431669483943,0.7521722789567988,-0.3879238548811008,-0.98753431471603,0.9398297331287582,-0.11135153760517569,-0.12979588721661894,-0.3645811550092135,-0.3517642167572379,-0.9143315296042875,0.295026922235867,-0.16014089637930873,0.9161831207587456,-0.17783608516515192,-0.9133135453719397,-0.18250209648972993,-0.0612266889074935,-0.5193727007652864,0.6629201791898758,-0.29012042550736794,-0.08531379076516221,-0.8014912692722638,0.2875887257814862,-0.9565933452804072,0.47436787439874917,0.5512036704229026,0.37356129553823636,-0.7881370906534142,0.5444481940129746,0.06193281273243323,-0.07416289611381766,-0.6341886704720672,-0.06318883524250896,-0.009334526013583533,-0.25607257323033283,-0.9300022395900946,-0.21618489665208185,0.7214025078734523,-0.2622937959965077,-0.13276192875359905,-0.00716399767625675,-0.6413078026310297,0.4933344349672144,-0.15932753575183067,-0.6737093949038302,0.8107836573652394,0.8166213852668345,0.012489557384087302,0.1439615822496758,0.6122003599480712,0.4008028680536828,0.4708820115665684,0.7681028748522238,-0.3696478816911828,0.25863650376311664,0.3216453298483968,-0.8012318298039183,-0.750455242086296,0.263883013253875,0.628952766501685,-0.02518970732168535,-0.09069950993208709,0.04477460112676135,-0.4811613046345051,-0.3972493576201914,-0.2851390165021459,0.2857947789755515,0.253535615219016,0.027003926862688044,0.8351344987763105,-0.8852630854382719,0.8079360193515805,-0.18667681285235171,-0.6294645913917145,0.8336649653483512,-0.6257238775961114,0.7725217895708518,-0.22105475355273718,0.8513639217115596,-0.7359216292483792,-0.6355037662374319,-0.23663894027962695,0.3858788579927317,-0.06195009077754676,0.22308567096174992,0.5966779145945991,0.26256031305265526,-0.9769491632431506,0.12249607512036542,-0.16623582452908003
0.6446594391697678,0.7826798001751991,0.7140292939961232,-0.33389079090622986,0.431387108344661,-0.31596031152530557,0.5692239088178321,0.5005139404964658,-0.29326601151290244,-0.23153799100364614,0.005398993103767902,-0.9037004284580847,-0.6335700733786152,-0.38865616058989483,-0.9943859975520881,-0.7703397074012397,-0.11365749423070137,-0.5890887412598478,-0.9477118222983434,-0.006178313740468511,0.9290480408052864,-0.18281159073021236,0.7591949375854479,0.44825765965659015,-0.16917522390800865,-0.09913084884872081,0.5721060691746409,-0.20721683590542916,0.08849356598571867,0.6327265270139093,-0.23470372519277505,0.32789311125098863,0.9479539746963885,-0.48955823484332184,-0.7984124376559314,0.06234454438182646,-0.9062108639487794,0.3361906049513479,-0.7266763806037131,0.4235473690145857,-0.36881867401044444,0.46786937838538023,0.6759146458394625,0.10547131287055933,-0.33756891824033497,0.9880010186097401,0.41202476843263036,0.382521221729182,-0.8045326255841447,-0.10580325932444734,0.23569542569658064,0.5597333418026285,-0.5011583102457959,0.03370911992261383,-0.22231897075685314,-0.01996991877642129,0.38904406894169474,0.022796882428240073,0.634022921883391,-0.6513967984403681,0.9120956055161156,-0.255695292261066,-0.433731414775659,-0.4962092552525561,0.7662925263447613,0.9009164782662245,-0.17535071849071238,0.43058001306240645,-0.7360595660858427,0.7720142693753385,-0.3667730022213267,-0.6532834032721364,0.977212432376718,-0.7972637177814623,-0.6682592186236733,-0.16663623662936322,-0.4703020583929287,0.8006976391264096,-0.09340638895759312,0.895577255973645,0.6945918222937042,0.9851358412586206,-0.05588240067821526,0.9842880571296504,-0.6253838968194954,0.46352849722082934,-0.32683417012237204,-0.7150166705622718,-0.7895881454771538,-0.8913024057665517,0.49514529298430277,0.7864377577691055,-0.27975629154756776,0.07857484394908854,-0.5555731337338927,0.8967855438465595,0.4916051309095466,0.3164131641598009,0.790235154933427,0.22685030796567474,-0.43289423179127273,-0.8319673798377911,-0.49370187926926934,-0.4680818938397999,0.35170373541859057,0.5712583800234228,0.26615543358765925,0.5179759734197578,-0.7952951112577227,0.6120785288935329,0.4518930314317906,-0.02100115685541537,0.7022147375950951,-0.9457014176646263,0.8208171794795778,0.8387440604898315,0.3677369255249674
0.021153192847378488,0.15099814476867346,0.31981898001631914,0.7055288110151652,0.4975632228730149,-0.4948367895577739,-0.7046822524628624,0.6798103104600215,-0.15695261973404673,-0.7454707982461286,-0.19551206039506464,0.9235983608060938,0.0836566466764368,-0.7247162806473622,0.04236069340630921,0.5095313524160907,0.9543663929927049,0.7054295743292647,-0.9369568642756803,0.469768665133095,0.3426940225999089,-0.6428189301961058,-0.7165408418891983,0.3395982544106313,-0.5959698791140335,0.20680075514809104,-0.4626047197828951,0.10636025768509771,-0.17625174382489872,-0.06905455100527291,0.35721016557369256,0.9610484454008623,-0.02834151373609517,0.11726466356929599,-0.8902863380800767,-0.9310111299697477,0.7223015700683131,-0.9424685789052232,0.6233117718822647,-0.2123004431615898,-0.41247725077349995,0.8410716727988024,-0.8730944351109295,-0.8902198579876597,0.769321405261965,-0.5978349360322768,-0.6406049087590391,0.6410498025308131,-0.0626475218490532,0.26790421707327705,-0.03322332635439995,-0.0631042782715927,-0.1403976899856494,0.9324360256958406,-0.20314061904033642,0.7168361764308402,-0.033893490970493545,0.5510004196328144,-0.37959839790455496,0.727520831772325,0.7366154209531344,0.7500814325655569,-0.7500474902485819,-0.25380246778224236,0.1177080882792223,0.665978195526165,-0.01969172790503504,-0.7053819941627373,0.9459391223651534,0.016217569734696236,0.9329312538906376,0.6762979256110391,0.9615981515311169,0.5816808901234056,0.39393107973798647,-0.7203086017662022,0.5228067384566872,0.33533486780933064,-0.7625763539026924,0.012720353333674828,0.5525453723842713,-0.1363072957638185,0.7871049103491095,-0.9408481625835194,0.7178223153570873,0.47623634352914035,0.5945420050132051,-0.9978269925812844,0.07400378501327132,0.19104366075135903,0.6825979868389149,0.9991684735381703,-0.3140795431765493,0.08167573791122984,0.5602460316295512,0.7049313938822186,-0.5699886532536673,-0.3478919037252226,0.36564902339070504,-0.9415303539897846,-0.8967118546554891,-0.48127092954858375,0.9870518638991292,-0.8543152206693252,-0.021565436930644166,-0.9762429872871725,0.19906435181819093,-0.12035034363038122,0.21946963873130687,0.69862745003507,-0.19710825495952822,0.04340440872477158,-0.8928388164298824,0.8014130727226076,0.10242995381444375,0.7727317519875283,0.7734733818954422
-0.9788838176900319,0.8097537886592634,0.5952240346446609,0.0030940684149134423,0.9369169965959872,-0.9234642882255839,-0.966817824459806,0.8012637714665107,0.06464034646293304,-0.2284020614778708,-0.5898235887860286,0.3937418633537799,-0.6219569936088831,0.12020219957887379,-0.04777184806196244,0.31375762289353326,-0.9909923383119548,0.33740530000331126,0.26453582180474866,-0.6701867490079607,0.3838488809064773,-0.11340357500662224,-0.8924648183019126,-0.037305298798532505,-0.224620461965922,0.220743101036889,0.07955238625369021,0.5082085427786176,-0.05923445597400878,0.7529885720638358,0.7694413338468391,-0.4924086172994593,0.1520551575445641,0.44841269313540355,0.7442160807680835,-0.8438648612623276,-0.7083474726177594,-0.06029122372706097,0.4470889530269635,0.08206192647580646,-0.15348442174900723,-0.31345635747967293,0.2872482548280135,0.03906327110158636,0.5355183250946405,0.8378948447810022,-0.02136732917757178,-0.7177097490260791,0.2468432840539443,0.03742455071609463,-0.7249436473096267,-0.3187812894162434,-0.3833922449218754,-0.8675461665053201,0.1524079038312549,0.563862143424749,-0.567959875052443,0.1533396736096977,-0.04890485712005099,0.6461730835210389,-0.4264553554504207,0.2923562390539296,0.9900428789410876,-0.4338677741571635,0.6053282971210323,0.5294478103079423,-0.9267823067180749,-0.37172437486650667,-0.4186686027213369,0.37183900477699106,-0.2867630969238857,0.6702353156449872,0.9339640607386019,-0.20816308856633192,-0.4456657187529467,-0.9726364284169913,0.9787751325199894,0.8876750305347172,0.6624930669011453,0.3461713389050065,0.3758649199582502,-0.4592671410406315,-0.861736382842208,0.16700216472125606,0.2576521058249506,-0.1467068337726254,-0.4109136334655221,0.6816367466956721,0.18505694004190842,0.09395520090370768,-0.07682141426565425,0.28427522456453747,-0.9595990425441849,0.8983347888526954,0.44336164129719013,-0.26491177938637467,-0.5082823021653999,-0.531113456041326,-0.14457503802475036,-0.4298430305177594,-0.9128646524470057,0.7544149370824387,-0.18402873795983732,-0.984196473255323,0.11123322524029255,-0.17856387042932398,0.8244772793683368,0.6905118507942161,0.6564656933213215,-0.62871534795113,-0.043638977154941916,0.2793441787880411,0.7427751302213248,-0.5184947464409113,0.1277939813089124,0.17870732043467985,-0.2709750030779663
-0.14543388481503072,0.6649147622999232,-0.3526539018609589,-0.866962561987165,0.07340325581643015,-0.4026185254163097,-0.5877271769673997,0.14992521529794067,-0.3635167039591978,0.7337841297739451,-0.2462377444774373,0.6661454924543191,-0.11094505326597615,-0.7122117223923254,-0.4969383574503179,0.12265830733629679,0.1720652838821446,-0.3528891892619821,-0.2304614235778939,0.800093309913509,0.5368773087386176,-0.8695218164104566,0.466693596787938,0.3813056398676844,0.017506753116300233,0.0027237339072205824,-0.8821593020781953,0.7359712151703475,-0.3266104552939142,-0.7214363269409558,-0.2637546803856068,0.23725712077647,0.38507639955746575,0.44105380022528995,-0.7421161505635034,-0.7629507288825432,0.6011118216836935,0.26281769911411335,0.6805870564177317,0.4691045539197378,-0.06233554156142729,0.7658907045092436,0.5780024368861276,0.5686713368986529,0.04291173014622629,0.9331564004617068,-0.46592071326357787,-0.5954665900065625,0.6581750619095157,0.5735852880836265,-0.2985010222353337,0.41007990935112537,-0.7202236112245997,-0.12353842447253194,-0.6203525562823933,-0.2163870232181413,-0.6372612654643577,0.9183754435231988,-0.3083934314488126,-0.08132291620017718,0.9868726778551158,0.6224437291833405,-0.14699153222009098,0.09773009048691872,-0.041914889356369445,0.48573027080088793,0.728879823561424,-0.10937413701118293,-0.4045733754098011,-0.6063321065769078,-0.2627707136974029,-0.4505683213511469,0.8747003395147275,0.2950431951157009,-0.8238696702846731,0.8905731163195572,-0.7258546100455268,-0.5273573781917635,0.6969934488893561,0.1932922919570963,-0.2435569526859036,0.06730687626112597,0.6450520033536993,0.8076661806532484,0.3734460594174085,-0.028969552607441607,0.43562094296538767,0.2995003847239255,-0.17151785715266699,0.9364090326999512,-0.0772151666799239,0.6842109747013139,0.49571379099716006,0.42584372043004204,0.9834499253506097,0.1327188036391811,-0.2065488712501493,-0.49466056441428785,-0.8096592762320403,-0.5996871748323307,0.30204974023920816,-0.4139426390337957,-0.6245054758629494,0.8303352977275824,0.2476019682481172,-0.11988159979697,-0.8547214895938189,0.9749051326665155,-0.7491732919427909,0.46050358300599825,-0.8333922895941459,-0.2554280135816458,0.608319448903025,0.8686850603975671,-0.32985931023596726,-0.01108644030509609,0.5452465903299026
-0.46824451921134647,-0.7726596405565545,-0.7957362945346329,-0.02352811063828697,-0.44579306582144773,0.9255300119122578,0.20477577757254384,0.4779186903353818,-0.2813081884870552,0.22239624495548616,-0.06282926914637099,-0.4474890222424619,0.9263706741848114,0.3057266940507053,-0.08668054682147552,-0.8210237404965692,0.045426967635734394,0.8416719211258217,0.9971150260273927,-0.19909117429803702,-0.796618820370524,0.1362395147264912,-0.8184101791246199,0.4829268835654572,-0.5244898960072524,0.3464602387548714,0.13832569160232588,0.5716157010534388,0.14454529962619933,-0.5086150986214231,-0.7934212284292101,0.9650023652236315,-0.24545300265178094,0.0024818454659909506,0.9664457457423696,-0.8142037431994256,0.29418692259838153,-0.4053617016587412,0.93763753913501,-0.6321437695808663,0.10688442610467708,0.6515716959293474,-0.48007529539567106,-0.319939189074238,0.8184344854212653,0.5829595350513819,-0.04364210780443756,-0.058352901630467136,0.6647625764439511,0.01188648758840527,-0.3330624416209924,0.3547034624371499,0.55648828494743,0.07830656063335262,0.012083674780661191,0.4490965545551855,-0.700839217453259,0.29098395104365893,-0.8179409770774417,0.1665855664058462,0.7883935867770089,0.5917788915077351,-0.6624967485152702,0.43670474090627365,-0.4808891515446738,-0.9646760697598198,0.20349583767000712,-0.3774946239612367,0.9126756993995895,0.30468245997575716,-0.7365939193916775,0.16500670887151814,0.44447570157673844,-0.4332820267464166,0.2605566845780294,-0.28533529793833856,-0.05667774760918731,0.33023910026285397,0.12003744281249396,-0.529387798273325,0.6400935882204184,0.15503198567824605,-0.4855287170561051,-0.4557129500858983,0.33314666707207397,0.23365460648889114,0.48398757195881537,0.7763774554130454,-0.17981659313831777,0.3227345328368336,-0.746143282890602,-0.540970330918467,0.11742864039451684,0.3499481518503602,-0.904054899814438,0.3399266534744614,-0.7476815685735678,0.19843430424832853,-0.569811443578154,-0.7966723126213306,0.3005435667913716,-0.3763419976022475,0.8330953595074098,-0.06548707452522895,-0.2538830179052536,0.8970923162971991,0.09300682996903253,0.37060210349483813,0.09697194153125444,0.9917181178518621,-0.4071594476147713,-0.7241971389873827,-0.684382998999215,-0.6889639268522105,0.9287648682855048,-0.996495958824217,0.3807008733179922
0.7678822301638051,0.34323049164687647,-0.5132421012711319,-0.491804200506466,0.7106763494608097,-0.7161229948652961,-0.2946636109961971,-0.27128194003274375,-0.3382591790891263,0.14916298072006362,0.11556408121039152,-0.346727985299234,-0.8964985694753587,0.18587916426025042,-0.43001402293687097,-0.4479814343826416,-0.605311904203236,0.5603828856553328,0.03316405821451207,-0.582050046997399,0.7309372461668944,-0.04449105995035274,-0.8561360251261312,0.7059890802902962,0.15150980462372088,-0.7724842419685747,0.5781042680467747,0.2537811796123812,0.7946609662416113,0.7778548545822284,0.4559556662396096,0.864223774973373,-0.11360825710597933,0.44583821445912464,-0.07023903175087298,0.2823330326649698,0.5817223632693955,0.08698035917152391,0.2012925213299026,0.9685725784558372,-0.6492084452385993,-0.389918359206781,-0.35123615215564485,0.3661012493363065,-0.4036968867875317,-0.480081563188413,-0.6153995038054243,-0.5170332754768687,0.31917304062167995,0.534741558151401,0.31081975207213786,0.8861787140919462,-0.26967609243258095,0.5115436236260236,0.5415825315254434,0.5966703181335276,0.07083020637043602,0.9447193943882621,-0.5682052504502744,0.1271058734842565,-0.8784536224693351,-0.12550147249807475,-0.3434139194994128,0.06154374911091076,-0.32364212369669,-0.43390100160860867,0.5840426041576292,0.43713120855343046,-0.9877407196784824,-0.783146236077189,-0.5034877850149433,-0.3271242107496175,-0.8061929260974949,0.8827963635803684,0.4379543390183711,0.39120290982601436,0.9997398241741329,0.7344774148874247,0.05089434455379749,-0.006554938124254006,-0.8677882716016645,0.8895672148017364,0.09666895015580601,0.5662622998327904,-0.37573396407666926,-0.17775202183893035,-0.35661505629719636,0.2847556546072991,-0.9560600452497066,-0.4333747209149872,0.338230880640666,-0.09903322618654475,-0.8265458960818466,-0.7816923039951322,0.3426016957330644,0.7206498340281537,-0.7430923236803022,-0.35429695278461026,-0.5130814596075208,-0.0726365707449741,-0.5117779977505594,-0.788275304804515,-0.273299067952649,-0.4137732785227488,0.6451526759443014,-0.1318699789434361,-0.5723897504810096,-0.40793928290401826,0.5196040553754471,0.09587591161268838,0.41690092926190414,-0.10679646418429312,0.35493528796292484,-0.8466134685823772,-0.022688829817282263,0.4620964377721748,-0.14026103995403738
